4.000000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 
4.500000 -0.707107 -0.707107 -0.707107 -0.707107 -0.707107 -0.707107 -0.707107 -0.707107 -0.707107 -0.707107 -0.707107 -0.707107 -0.707107 -0.707107 -0.707107 -0.707107 -0.707107 -0.707107 -0.707107 -0.707107 -0.707107 -0.707107 -0.707107 -0.707107 -0.707107 -0.707107 -0.707107 -0.707107 -0.707107 -0.707107 -0.707107 -0.707107 -0.707107 -0.707107 -0.707107 -0.707107 -0.707107 -0.707107 -0.707107 -0.707107 -0.707107 -0.707107 -0.707107 -0.707107 -0.707107 -0.707107 -0.707107 -0.707107 -0.707107 -0.707107 -0.707107 -0.707107 -0.707107 -0.707107 -0.707107 -0.707107 -0.707107 -0.707107 -0.707107 -0.707107 -0.707107 -0.707107 -0.707107 -0.707107 
5.000000 -0.866025 -0.866025 -0.866025 -0.866025 -0.866025 -0.866025 -0.866025 -0.866025 -0.866025 -0.866025 -0.866025 -0.866025 -0.866025 -0.866025 -0.866025 -0.866025 -0.866025 -0.866025 -0.866025 -0.866025 -0.866025 -0.866025 -0.866025 -0.866025 -0.866025 -0.866025 -0.866025 -0.866025 -0.866025 -0.866025 -0.866025 -0.866025 -0.866025 -0.866025 -0.866025 -0.866025 -0.866025 -0.866025 -0.866025 -0.866025 -0.866025 -0.866025 -0.866025 -0.866025 -0.866025 -0.866025 -0.866025 -0.866025 -0.866025 -0.866025 -0.866025 -0.866025 -0.866025 -0.866025 -0.866025 -0.866025 -0.866025 -0.866025 -0.866025 -0.866025 -0.866025 -0.866025 -0.866025 -0.866025 
5.500000 -0.965926 -0.965926 -0.965926 -0.965926 -0.965926 -0.965926 -0.965926 -0.965926 -0.965926 -0.965926 -0.965926 -0.965926 -0.965926 -0.965926 -0.965926 -0.965926 -0.965926 -0.965926 -0.965926 -0.965926 -0.965926 -0.965926 -0.965926 -0.965926 -0.965926 -0.965926 -0.965926 -0.965926 -0.965926 -0.965926 -0.965926 -0.965926 -0.965926 -0.965926 -0.965926 -0.965926 -0.965926 -0.965926 -0.965926 -0.965926 -0.965926 -0.965926 -0.965926 -0.965926 -0.965926 -0.965926 -0.965926 -0.965926 -0.965926 -0.965926 -0.965926 -0.965926 -0.965926 -0.965926 -0.965926 -0.965926 -0.965926 -0.965926 -0.965926 -0.965926 -0.965926 -0.965926 -0.965926 -0.965926 
6.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 
6.500000 -0.965926 -0.965926 -0.965926 -0.965926 -0.965926 -0.965926 -0.965926 -0.965926 -0.965926 -0.965926 -0.965926 -0.965926 -0.965926 -0.965926 -0.965926 -0.965926 -0.965926 -0.965926 -0.965926 -0.965926 -0.965926 -0.965926 -0.965926 -0.965926 -0.965926 -0.965926 -0.965926 -0.965926 -0.965926 -0.965926 -0.965926 -0.965926 -0.965926 -0.965926 -0.965926 -0.965926 -0.965926 -0.965926 -0.965926 -0.965926 -0.965926 -0.965926 -0.965926 -0.965926 -0.965926 -0.965926 -0.965926 -0.965926 -0.965926 -0.965926 -0.965926 -0.965926 -0.965926 -0.965926 -0.965926 -0.965926 -0.965926 -0.965926 -0.965926 -0.965926 -0.965926 -0.965926 -0.965926 -0.965926 
7.000000 -0.866025 -0.866025 -0.866025 -0.866025 -0.866025 -0.866025 -0.866025 -0.866025 -0.866025 -0.866025 -0.866025 -0.866025 -0.866025 -0.866025 -0.866025 -0.866025 -0.866025 -0.866025 -0.866025 -0.866025 -0.866025 -0.866025 -0.866025 -0.866025 -0.866025 -0.866025 -0.866025 -0.866025 -0.866025 -0.866025 -0.866025 -0.866025 -0.866025 -0.866025 -0.866025 -0.866025 -0.866025 -0.866025 -0.866025 -0.866025 -0.866025 -0.866025 -0.866025 -0.866025 -0.866025 -0.866025 -0.866025 -0.866025 -0.866025 -0.866025 -0.866025 -0.866025 -0.866025 -0.866025 -0.866025 -0.866025 -0.866025 -0.866025 -0.866025 -0.866025 -0.866025 -0.866025 -0.866025 -0.866025 
7.500000 -0.707107 -0.707107 -0.707107 -0.707107 -0.707107 -0.707107 -0.707107 -0.707107 -0.707107 -0.707107 -0.707107 -0.707107 -0.707107 -0.707107 -0.707107 -0.707107 -0.707107 -0.707107 -0.707107 -0.707107 -0.707107 -0.707107 -0.707107 -0.707107 -0.707107 -0.707107 -0.707107 -0.707107 -0.707107 -0.707107 -0.707107 -0.707107 -0.707107 -0.707107 -0.707107 -0.707107 -0.707107 -0.707107 -0.707107 -0.707107 -0.707107 -0.707107 -0.707107 -0.707107 -0.707107 -0.707107 -0.707107 -0.707107 -0.707107 -0.707107 -0.707107 -0.707107 -0.707107 -0.707107 -0.707107 -0.707107 -0.707107 -0.707107 -0.707107 -0.707107 -0.707107 -0.707107 -0.707107 -0.707107 
8.000000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 
8.500000 -0.258819 -0.258819 -0.258819 -0.258819 -0.258819 -0.258819 -0.258819 -0.258819 -0.258819 -0.258819 -0.258819 -0.258819 -0.258819 -0.258819 -0.258819 -0.258819 -0.258819 -0.258819 -0.258819 -0.258819 -0.258819 -0.258819 -0.258819 -0.258819 -0.258819 -0.258819 -0.258819 -0.258819 -0.258819 -0.258819 -0.258819 -0.258819 -0.258819 -0.258819 -0.258819 -0.258819 -0.258819 -0.258819 -0.258819 -0.258819 -0.258819 -0.258819 -0.258819 -0.258819 -0.258819 -0.258819 -0.258819 -0.258819 -0.258819 -0.258819 -0.258819 -0.258819 -0.258819 -0.258819 -0.258819 -0.258819 -0.258819 -0.258819 -0.258819 -0.258819 -0.258819 -0.258819 -0.258819 -0.258819 
9.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 
9.500000 0.258819 0.258819 0.258819 0.258819 0.258819 0.258819 0.258819 0.258819 0.258819 0.258819 0.258819 0.258819 0.258819 0.258819 0.258819 0.258819 0.258819 0.258819 0.258819 0.258819 0.258819 0.258819 0.258819 0.258819 0.258819 0.258819 0.258819 0.258819 0.258819 0.258819 0.258819 0.258819 0.258819 0.258819 0.258819 0.258819 0.258819 0.258819 0.258819 0.258819 0.258819 0.258819 0.258819 0.258819 0.258819 0.258819 0.258819 0.258819 0.258819 0.258819 0.258819 0.258819 0.258819 0.258819 0.258819 0.258819 0.258819 0.258819 0.258819 0.258819 0.258819 0.258819 0.258819 0.258819 
10.000000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 
10.500000 0.707107 0.707107 0.707107 0.707107 0.707107 0.707107 0.707107 0.707107 0.707107 0.707107 0.707107 0.707107 0.707107 0.707107 0.707107 0.707107 0.707107 0.707107 0.707107 0.707107 0.707107 0.707107 0.707107 0.707107 0.707107 0.707107 0.707107 0.707107 0.707107 0.707107 0.707107 0.707107 0.707107 0.707107 0.707107 0.707107 0.707107 0.707107 0.707107 0.707107 0.707107 0.707107 0.707107 0.707107 0.707107 0.707107 0.707107 0.707107 0.707107 0.707107 0.707107 0.707107 0.707107 0.707107 0.707107 0.707107 0.707107 0.707107 0.707107 0.707107 0.707107 0.707107 0.707107 0.707107 
11.000000 0.866025 0.866025 0.866025 0.866025 0.866025 0.866025 0.866025 0.866025 0.866025 0.866025 0.866025 0.866025 0.866025 0.866025 0.866025 0.866025 0.866025 0.866025 0.866025 0.866025 0.866025 0.866025 0.866025 0.866025 0.866025 0.866025 0.866025 0.866025 0.866025 0.866025 0.866025 0.866025 0.866025 0.866025 0.866025 0.866025 0.866025 0.866025 0.866025 0.866025 0.866025 0.866025 0.866025 0.866025 0.866025 0.866025 0.866025 0.866025 0.866025 0.866025 0.866025 0.866025 0.866025 0.866025 0.866025 0.866025 0.866025 0.866025 0.866025 0.866025 0.866025 0.866025 0.866025 0.866025 
11.500000 0.965926 0.965926 0.965926 0.965926 0.965926 0.965926 0.965926 0.965926 0.965926 0.965926 0.965926 0.965926 0.965926 0.965926 0.965926 0.965926 0.965926 0.965926 0.965926 0.965926 0.965926 0.965926 0.965926 0.965926 0.965926 0.965926 0.965926 0.965926 0.965926 0.965926 0.965926 0.965926 0.965926 0.965926 0.965926 0.965926 0.965926 0.965926 0.965926 0.965926 0.965926 0.965926 0.965926 0.965926 0.965926 0.965926 0.965926 0.965926 0.965926 0.965926 0.965926 0.965926 0.965926 0.965926 0.965926 0.965926 0.965926 0.965926 0.965926 0.965926 0.965926 0.965926 0.965926 0.965926 
12.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 
12.500000 0.965926 0.965926 0.965926 0.965926 0.965926 0.965926 0.965926 0.965926 0.965926 0.965926 0.965926 0.965926 0.965926 0.965926 0.965926 0.965926 0.965926 0.965926 0.965926 0.965926 0.965926 0.965926 0.965926 0.965926 0.965926 0.965926 0.965926 0.965926 0.965926 0.965926 0.965926 0.965926 0.965926 0.965926 0.965926 0.965926 0.965926 0.965926 0.965926 0.965926 0.965926 0.965926 0.965926 0.965926 0.965926 0.965926 0.965926 0.965926 0.965926 0.965926 0.965926 0.965926 0.965926 0.965926 0.965926 0.965926 0.965926 0.965926 0.965926 0.965926 0.965926 0.965926 0.965926 0.965926 
13.000000 0.866025 0.866025 0.866025 0.866025 0.866025 0.866025 0.866025 0.866025 0.866025 0.866025 0.866025 0.866025 0.866025 0.866025 0.866025 0.866025 0.866025 0.866025 0.866025 0.866025 0.866025 0.866025 0.866025 0.866025 0.866025 0.866025 0.866025 0.866025 0.866025 0.866025 0.866025 0.866025 0.866025 0.866025 0.866025 0.866025 0.866025 0.866025 0.866025 0.866025 0.866025 0.866025 0.866025 0.866025 0.866025 0.866025 0.866025 0.866025 0.866025 0.866025 0.866025 0.866025 0.866025 0.866025 0.866025 0.866025 0.866025 0.866025 0.866025 0.866025 0.866025 0.866025 0.866025 0.866025 
13.500000 0.707107 0.707107 0.707107 0.707107 0.707107 0.707107 0.707107 0.707107 0.707107 0.707107 0.707107 0.707107 0.707107 0.707107 0.707107 0.707107 0.707107 0.707107 0.707107 0.707107 0.707107 0.707107 0.707107 0.707107 0.707107 0.707107 0.707107 0.707107 0.707107 0.707107 0.707107 0.707107 0.707107 0.707107 0.707107 0.707107 0.707107 0.707107 0.707107 0.707107 0.707107 0.707107 0.707107 0.707107 0.707107 0.707107 0.707107 0.707107 0.707107 0.707107 0.707107 0.707107 0.707107 0.707107 0.707107 0.707107 0.707107 0.707107 0.707107 0.707107 0.707107 0.707107 0.707107 0.707107 
14.000000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 
14.500000 0.258819 0.258819 0.258819 0.258819 0.258819 0.258819 0.258819 0.258819 0.258819 0.258819 0.258819 0.258819 0.258819 0.258819 0.258819 0.258819 0.258819 0.258819 0.258819 0.258819 0.258819 0.258819 0.258819 0.258819 0.258819 0.258819 0.258819 0.258819 0.258819 0.258819 0.258819 0.258819 0.258819 0.258819 0.258819 0.258819 0.258819 0.258819 0.258819 0.258819 0.258819 0.258819 0.258819 0.258819 0.258819 0.258819 0.258819 0.258819 0.258819 0.258819 0.258819 0.258819 0.258819 0.258819 0.258819 0.258819 0.258819 0.258819 0.258819 0.258819 0.258819 0.258819 0.258819 0.258819 
15.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
15.500000 -0.258819 -0.258819 -0.258819 -0.258819 -0.258819 -0.258819 -0.258819 -0.258819 -0.258819 -0.258819 -0.258819 -0.258819 -0.258819 -0.258819 -0.258819 -0.258819 -0.258819 -0.258819 -0.258819 -0.258819 -0.258819 -0.258819 -0.258819 -0.258819 -0.258819 -0.258819 -0.258819 -0.258819 -0.258819 -0.258819 -0.258819 -0.258819 -0.258819 -0.258819 -0.258819 -0.258819 -0.258819 -0.258819 -0.258819 -0.258819 -0.258819 -0.258819 -0.258819 -0.258819 -0.258819 -0.258819 -0.258819 -0.258819 -0.258819 -0.258819 -0.258819 -0.258819 -0.258819 -0.258819 -0.258819 -0.258819 -0.258819 -0.258819 -0.258819 -0.258819 -0.258819 -0.258819 -0.258819 -0.258819 
16.000000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 
16.500000 -0.707107 -0.707107 -0.707107 -0.707107 -0.707107 -0.707107 -0.707107 -0.707107 -0.707107 -0.707107 -0.707107 -0.707107 -0.707107 -0.707107 -0.707107 -0.707107 -0.707107 -0.707107 -0.707107 -0.707107 -0.707107 -0.707107 -0.707107 -0.707107 -0.707107 -0.707107 -0.707107 -0.707107 -0.707107 -0.707107 -0.707107 -0.707107 -0.707107 -0.707107 -0.707107 -0.707107 -0.707107 -0.707107 -0.707107 -0.707107 -0.707107 -0.707107 -0.707107 -0.707107 -0.707107 -0.707107 -0.707107 -0.707107 -0.707107 -0.707107 -0.707107 -0.707107 -0.707107 -0.707107 -0.707107 -0.707107 -0.707107 -0.707107 -0.707107 -0.707107 -0.707107 -0.707107 -0.707107 -0.707107 
17.000000 -0.866025 -0.866025 -0.866025 -0.866025 -0.866025 -0.866025 -0.866025 -0.866025 -0.866025 -0.866025 -0.866025 -0.866025 -0.866025 -0.866025 -0.866025 -0.866025 -0.866025 -0.866025 -0.866025 -0.866025 -0.866025 -0.866025 -0.866025 -0.866025 -0.866025 -0.866025 -0.866025 -0.866025 -0.866025 -0.866025 -0.866025 -0.866025 -0.866025 -0.866025 -0.866025 -0.866025 -0.866025 -0.866025 -0.866025 -0.866025 -0.866025 -0.866025 -0.866025 -0.866025 -0.866025 -0.866025 -0.866025 -0.866025 -0.866025 -0.866025 -0.866025 -0.866025 -0.866025 -0.866025 -0.866025 -0.866025 -0.866025 -0.866025 -0.866025 -0.866025 -0.866025 -0.866025 -0.866025 -0.866025 
17.500000 -0.965926 -0.965926 -0.965926 -0.965926 -0.965926 -0.965926 -0.965926 -0.965926 -0.965926 -0.965926 -0.965926 -0.965926 -0.965926 -0.965926 -0.965926 -0.965926 -0.965926 -0.965926 -0.965926 -0.965926 -0.965926 -0.965926 -0.965926 -0.965926 -0.965926 -0.965926 -0.965926 -0.965926 -0.965926 -0.965926 -0.965926 -0.965926 -0.965926 -0.965926 -0.965926 -0.965926 -0.965926 -0.965926 -0.965926 -0.965926 -0.965926 -0.965926 -0.965926 -0.965926 -0.965926 -0.965926 -0.965926 -0.965926 -0.965926 -0.965926 -0.965926 -0.965926 -0.965926 -0.965926 -0.965926 -0.965926 -0.965926 -0.965926 -0.965926 -0.965926 -0.965926 -0.965926 -0.965926 -0.965926 
18.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 
